iter	Passed	Remaining
1665	32754	6566
1666	32760	6544
1667	32765	6521
1668	32771	6499
1669	32776	6476
1670	32802	6458
1671	32808	6436
1672	32813	6413
1673	32819	6391
1674	32824	6368
1675	32850	6350
1676	32855	6328
1677	32860	6305
1678	32866	6283
1679	32872	6261
1680	32897	6242
1681	32902	6220
1682	32907	6198
1683	32915	6176
1684	32920	6154
1685	32945	6135
1686	32950	6113
1687	32956	6091
1688	32961	6069
1689	32966	6047
1690	32991	6028
1691	32996	6006
1692	33002	5984
1693	33012	5963
1694	33019	5941
1695	33044	5923
1696	33049	5901
1697	33055	5879
1698	33060	5857
1699	33066	5835
1700	33091	5816
1701	33097	5794
1702	33102	5773
1703	33108	5751
1704	33113	5729
1705	33139	5711
1706	33144	5689
1707	33150	5667
1708	33155	5645
1709	33161	5623
1710	33187	5605
1711	33192	5583
1712	33198	5562
1713	33204	5540
1714	33209	5518
1715	33234	5500
1716	33239	5478
1717	33244	5456
1718	33250	5435
1719	33255	5413
1720	33280	5395
1721	33286	5373
1722	33297	5353
1723	33303	5331
1724	33308	5310
1725	33333	5291
1726	33338	5270
1727	33343	5248
1728	33348	5227
1729	33354	5205
1730	33381	5187
1731	33386	5166
1732	33391	5144
1733	33397	5123
1734	33402	5101
1735	33426	5083
1736	33431	5061
1737	33436	5040
1738	33442	5019
1739	33447	4997
1740	33481	4980
1741	33492	4960
1742	33509	4940
1743	33526	4921
1744	33543	4901
1745	33569	4883
1746	33574	4862
1747	33580	4841
1748	33585	4819
1749	33590	4798
1750	33615	4780
1751	33620	4759
1752	33625	4737
1753	33631	4716
1754	33636	4695
1755	33660	4677
1756	33665	4656
1757	33671	4635
1758	33676	4614
1759	33681	4592
1760	33706	4574
1761	33712	4553
1762	33717	4532
1763	33722	4511
1764	33728	4490
1765	33752	4472
1766	33758	4451
1767	33763	4430
1768	33768	4409
1769	33774	4388
1770	33798	4370
1771	33804	4349
1772	33809	4328
1773	33814	4307
1774	33820	4287
1775	33847	4269
1776	33853	4248
1777	33858	4227
1778	33864	4206
1779	33869	4186
1780	33896	4168
1781	33904	4147
1782	33910	4127
1783	33915	4106
1784	33921	4085
1785	33947	4067
1786	33953	4047
1787	33958	4026
1788	33964	4005
1789	33969	3985
1790	33996	3967
1791	34002	3946
1792	34007	3926
1793	34012	3905
1794	34017	3885
1795	34053	3868
1796	34059	3847
1797	34064	3827
1798	34069	3806
1799	34075	3786
1800	34100	3767
1801	34105	3747
1802	34110	3727
1803	34116	3706
1804	34122	3686
1805	34146	3668
1806	34152	3647
1807	34158	3627
1808	34163	3607
1809	34168	3586
1810	34193	3568
1811	34198	3548
1812	34204	3527
1813	34208	3507
1814	34214	3487
1815	34239	3469
1816	34244	3448
1817	34250	3428
1818	34255	3408
1819	34260	3388
1820	34285	3370
1821	34290	3350
1822	34296	3329
1823	34306	3310
1824	34312	3290
1825	34340	3272
1826	34346	3252
1827	34351	3232
1828	34357	3212
1829	34363	3192
1830	34392	3174
1831	34398	3154
1832	34403	3134
1833	34409	3114
1834	34414	3094
1835	34440	3076
1836	34445	3056
1837	34457	3037
1838	34462	3017
1839	34468	2997
1840	34505	2980
1841	34531	2961
1842	34555	2943
1843	34574	2924
1844	34580	2905
1845	34605	2886
1846	34610	2867
1847	34616	2847
1848	34621	2827
1849	34626	2807
1850	34659	2789
1851	34664	2770
1852	34669	2750
1853	34675	2730
1854	34680	2710
1855	34705	2692
1856	34710	2672
1857	34716	2653
1858	34721	2633
1859	34727	2613
1860	34752	2595
1861	34757	2576
1862	34763	2556
1863	34768	2536
1864	34773	2517
1865	34798	2498
1866	34803	2479
1867	34809	2459
1868	34814	2440
1869	34820	2420
1870	34845	2402
1871	34850	2382
1872	34856	2363
1873	34861	2343
1874	34867	2324
1875	34895	2306
1876	34900	2287
1877	34906	2267
1878	34912	2248
1879	34918	2228
1880	34942	2210
1881	34947	2191
1882	34953	2171
1883	34958	2152
1884	34963	2133
1885	34988	2114
1886	34993	2095
1887	34998	2076
1888	35004	2056
1889	35009	2037
1890	35034	2019
1891	35040	2000
1892	35045	1980
1893	35050	1961
1894	35055	1942
1895	35080	1924
1896	35085	1905
1897	35091	1885
1898	35096	1866
1899	35102	1847
1900	35128	1829
1901	35134	1810
1902	35140	1791
1903	35145	1772
1904	35150	1752
1905	35176	1734
1906	35181	1715
1907	35187	1696
1908	35192	1677
1909	35198	1658
1910	35222	1640
1911	35227	1621
1912	35232	1602
1913	35238	1583
1914	35244	1564
1915	35268	1546
1916	35273	1527
1917	35278	1508
1918	35284	1489
1919	35289	1470
1920	35312	1452
1921	35317	1433
1922	35323	1414
1923	35332	1395
1924	35338	1376
1925	35364	1358
1926	35369	1339
1927	35374	1321
1928	35380	1302
1929	35385	1283
1930	35410	1265
1931	35415	1246
1932	35421	1227
1933	35427	1208
1934	35432	1190
1935	35457	1172
1936	35463	1153
1937	35469	1134
1938	35474	1116
1939	35479	1097
1940	35504	1079
1941	35509	1060
1942	35515	1041
1943	35521	1023
1944	35526	1004
1945	35582	987
1946	35607	969
1947	35621	950
1948	35630	932
1949	35635	913
1950	35661	895
1951	35666	877
1952	35672	858
1953	35677	839
1954	35682	821
1955	35707	803
1956	35713	784
1957	35718	766
1958	35723	747
1959	35729	729
1960	35754	711
1961	35760	692
1962	35765	674
1963	35770	655
1964	35775	637
1965	35799	619
1966	35804	600
1967	35810	582
1968	35815	563
1969	35821	545
1970	35845	527
1971	35850	509
1972	35855	490
1973	35860	472
1974	35866	454
1975	35892	435
1976	35897	417
1977	35904	399
1978	35911	381
1979	35916	362
1980	35941	344
1981	35947	326
1982	35953	308
1983	35958	289
1984	35964	271
1985	35988	253
1986	35994	235
1987	35999	217
1988	36005	199
1989	36010	180
1990	36034	162
1991	36040	144
1992	36045	126
1993	36051	108
1994	36057	90
1995	36081	72
1996	36087	54
1997	36092	36
1998	36097	18
1999	36121	0
